497	0.42559	498	0.1149	-61
496	0.27779	-61	0.15951	-61
-62	0.01312	-61	0.14674	-62
499	0.35518	500	0.05703	-61
501	0.11358	502	0.04223	-60
503	0.10158	504	0.13506	-59
505	0.0602	506	0.02506	-58
-59	0.08106	-58	0.13354	-59
-60	0.02634	-59	0.00351	-60
508	0.15377	509	0.10059	-59
507	0.06947	-59	0.02009	-59
510	0.13748	511	0.02096	-58
-58	0.0107	512	0.09849	-58
-58	0.02433	513	0.18273	-58
514	0.09265	515	0.09227	-57
-58	0.00336	-57	0.00427	-58
-58	0.00349	516	0.04988	-58
-59	0.02844	-58	0.00418	-59
-60	0.02952	-59	0.0409	-60
520	0.15645	521	0.12474	-59
-59	0.20745	522	0.20739	-59
519	0.23852	-59	0.05442	-59
-59	0.15865	523	0.28567	-59
525	0.17043	526	0.13455	-58
524	0.10239	-58	0.13687	-58
-59	0.09372	-58	0.0343	-59
518	0.17221	-59	0.07157	-59
517	0.22379	-59	0.07973	-59
-59	0.05776	527	0.27123	-59
530	0.15856	531	0.13169	-58
529	0.12099	-58	0.03857	-58
533	0.19748	534	0.01889	-57
532	0.10041	-57	0.02593	-57
-58	0.09878	-57	0.042	-58
-58	0.07603	535	0.0286	-58
528	0.21532	-58	0.17711	-58
536	0.07648	537	0.19674	-57
539	0.18646	540	0.11177	-56
538	0.04239	-56	0.1204	-56
541	0.10776	542	0.24413	-55
-56	0.01727	-55	0.04048	-56
545	0.32307	546	0.1729	-55
544	0.13968	-55	0.04904	-55
-55	0.07207	547	0.11204	-55
543	0.15556	-55	0.02671	-55
-55	0.02012	548	0.09209	-55
-56	0.07025	-55	0.05637	-56
-57	0.04656	-56	0.01307	-57
-58	0.05054	-57	0.00347	-58
-59	0.04695	-58	0.01331	-59
-60	0.00946	-59	0.00806	-60
-61	0.15281	-60	0.03745	-61
549	0.10081	550	0.20556	-60
-60	0.0623	551	0.11652	-60
-60	0.01878	552	0.03588	-60
553	0.14264	554	0.13902	-59
-60	0.08527	-59	0.02401	-60
-61	0.0267	-60	0.02598	-61
